# fingerprint	std	{"class": "collections:deque", "sizeof_1000": 8680, "sizeof_0": 760}
# fingerprint	ring	{"class": "ringdeque:deque", "sizeof_1000": 8288, "sizeof_0": 96}
# fingerprint	array	{"class": "arraydeque:ArrayDeque", "sizeof_1000": 64, "sizeof_0": 64}
19	steady_maxlen_latency	max_ns	array	732751	2896240	0
19	steady_maxlen_latency	p50_ns	std	732751	48	1
19	steady_maxlen_latency	p99_ns	std	732751	80	1
19	steady_maxlen_latency	p999_ns	std	732751	186	1
19	steady_maxlen_latency	max_ns	std	732751	15751	1
19	steady_maxlen_latency	p50_ns	ring	732751	52	2
19	steady_maxlen_latency	p99_ns	ring	732751	84	2
19	steady_maxlen_latency	p999_ns	ring	732751	194	2
19	steady_maxlen_latency	max_ns	ring	732751	16897	2
20	getitem_random	ns_per_op	ring	815	15.1168330078125	0
20	getitem_random	ns_per_op	array	815	12.649981201171874	1
20	getitem_random	ns_per_op	std	815	13.359810424804687	2
21	append_latency	p50_ns	std	1	526	0
21	append_latency	p99_ns	std	1	526	0
21	append_latency	p999_ns	std	1	526	0
21	append_latency	max_ns	std	1	526	0
21	append_latency	p50_ns	ring	1	925	1
21	append_latency	p99_ns	ring	1	925	1
21	append_latency	p999_ns	ring	1	925	1
21	append_latency	max_ns	ring	1	925	1
21	append_latency	p50_ns	array	1	362	2
21	append_latency	p99_ns	array	1	362	2
21	append_latency	p999_ns	array	1	362	2
21	append_latency	max_ns	array	1	362	2
22	rotate1_steady	ns_per_op	ring	1674	13.47954814453125	0
22	rotate1_steady	ns_per_op	std	1674	12.4417734375	1
22	rotate1_steady	ns_per_op	array	1674	21.0289873046875	2
23	steady_maxlen_latency	p50_ns	std	732975	49	0
23	steady_maxlen_latency	p99_ns	std	732975	81	0
23	steady_maxlen_latency	p999_ns	std	732975	188	0
23	steady_maxlen_latency	max_ns	std	732975	12594	0
23	steady_maxlen_latency	p50_ns	array	732975	47	1
23	steady_maxlen_latency	p99_ns	array	732975	66	1
23	steady_maxlen_latency	p999_ns	array	732975	865	1
23	steady_maxlen_latency	max_ns	array	732975	1628046	1
23	steady_maxlen_latency	p50_ns	ring	732975	50	2
23	steady_maxlen_latency	p99_ns	ring	732975	80	2
23	steady_maxlen_latency	p999_ns	ring	732975	221	2
23	steady_maxlen_latency	max_ns	ring	732975	5459	2
24	append_latency	p50_ns	ring	11	58	0
24	append_latency	p99_ns	ring	11	3706	0
24	append_latency	p999_ns	ring	11	3706	0
24	append_latency	max_ns	ring	11	3706	0
24	append_latency	p50_ns	array	11	118	1
24	append_latency	p99_ns	array	11	460	1
24	append_latency	p999_ns	array	11	460	1
24	append_latency	max_ns	array	11	460	1
24	append_latency	p50_ns	std	11	55	2
24	append_latency	p99_ns	std	11	449	2
24	append_latency	p999_ns	std	11	449	2
24	append_latency	max_ns	std	11	449	2
25	rotate1_steady	ns_per_op	array	2030	20.9540658203125	0
25	rotate1_steady	ns_per_op	ring	2030	15.914277734375	1
25	rotate1_steady	ns_per_op	std	2030	11.6514216796875	2
26	getitem_random	ns_per_op	std	8682	35.09816650390625	0
26	getitem_random	ns_per_op	ring	8682	12.055083740234375	1
26	getitem_random	ns_per_op	array	8682	11.229546813964843	2
27	getitem_random	ns_per_op	std	428389	1686.218828125	0
27	getitem_random	ns_per_op	ring	428389	12.629181030273438	1
27	getitem_random	ns_per_op	array	428389	13.4841005859375	2
28	rotate1_steady	ns_per_op	std	703401	11.5307958984375	0
28	rotate1_steady	ns_per_op	array	703401	21.0527150390625	1
28	rotate1_steady	ns_per_op	ring	703401	13.22719541015625	2
